SowID,Treatment,FarrowDate,Onset,Piglet,End,FarrowTime,Induce,DueDate,GestationLength,TNB,SB,SB_perc,Start_H,Start_M,Start_Minutes,Finish_H,Finish_M,Finish_Minutes,Duration,Factor
15113,2,829,1899-12-31T01:51:00Z,4,1899-12-31T04:28:00Z,1900-01-01T02:37:00Z,0,828,116,13,0,0,01,51,111,04,28,268,157,1
15134,2,808,1899-12-31T23:47:00Z,4,1899-12-31T04:16:00Z,1899-12-31T04:29:00Z,0,808,115,17,0,0,23,47,1427,04,16,256,269,1
15060,2,811,1899-12-31T06:20:00Z,6,1899-12-31T11:35:00Z,1900-01-01T05:15:00Z,0,810,116,11,0,0,06,20,380,11,35,695,315,1
15068,2,811,1899-12-31T18:03:00Z,6,1899-12-31T23:27:00Z,1900-01-01T05:24:00Z,0,811,115,11,0,0,18,03,1083,23,27,1407,324,1
15168,2,809,1899-12-31T15:00:00Z,6,1899-12-31T18:05:00Z,1900-01-01T03:05:00Z,0,809,115,12,0,0,15,00,900,18,05,1085,185,1
12437,2,823,1899-12-31T06:38:00Z,7,1899-12-31T15:30:00Z,1900-01-01T08:52:00Z,0,821,117,17,1,0.058823529411764705,06,38,398,15,30,930,532,1
13599,2,801,1899-12-31T21:38:00Z,7,1899-12-31T03:03:00Z,1899-12-31T05:25:00Z,0,799,117,11,0,0,21,38,1298,03,03,183,325,1
15115,2,829,1899-12-31T22:27:00Z,7,1899-12-31T00:49:00Z,1899-12-31T02:22:00Z,0,828,116,15,0,0,22,27,1347,00,49,49,142,1
15293,2,812,1899-12-31T01:43:00Z,7,1899-12-31T02:54:00Z,1900-01-01T01:11:00Z,0,809,118,11,2,0.18181818181818182,01,43,103,02,54,174,71,1
9231,2,812,1899-12-31T06:35:00Z,8,1899-12-31T09:10:00Z,1900-01-01T02:35:00Z,0,808,119,10,1,0.1,06,35,395,09,10,550,155,1
12555,2,804,1899-12-31T06:20:00Z,9,1899-12-31T12:05:00Z,1900-01-01T05:45:00Z,0,802,117,17,0,0,06,20,380,12,05,725,345,1
14215,2,823,1899-12-31T21:19:00Z,14,1899-12-31T22:16:00Z,1900-01-01T00:57:00Z,0,824,114,16,0,0,21,19,1279,22,16,1336,57,1
7183,2,808,1899-12-31T20:25:00Z,17,1899-12-31T20:25:00Z,1900-01-01T00:00:00Z,0,809,114,17,0,0,20,25,1225,20,25,1225,0,1
3809,2,801,1899-12-31T17:01:00Z,1,1899-12-31T20:30:00Z,1899-12-31T03:29:00Z,0,798,118,17,2,0.11764705882352941,17,01,1021,20,30,1230,209,1
3906,2,819,1899-12-31T06:05:00Z,1,1899-12-31T12:26:00Z,1899-12-31T06:21:00Z,0,820,114,14,0,0,06,05,365,12,26,746,381,1
3929,2,797,1899-12-31T09:38:00Z,1,1899-12-31T17:04:00Z,1899-12-31T07:26:00Z,0,796,116,18,2,0.1111111111111111,09,38,578,17,04,1024,446,1
4120,2,828,1899-12-31T13:07:00Z,1,1899-12-31T19:00:00Z,1899-12-31T05:53:00Z,0,826,117,13,5,0.38461538461538464,13,07,787,19,00,1140,353,1
4213,2,798,1899-12-31T12:30:00Z,1,1899-12-31T19:06:00Z,1899-12-31T06:36:00Z,0,796,117,12,0,0,12,30,750,19,06,1146,396,1
4235,2,807,1899-12-31T15:46:00Z,1,1899-12-31T22:35:00Z,1899-12-31T06:49:00Z,0,805,117,19,2,0.10526315789473684,15,46,946,22,35,1355,409,1
4324,2,822,1899-12-31T15:24:00Z,1,1899-12-31T21:40:00Z,1900-01-01T06:16:00Z,0,823,114,12,1,0.08333333333333333,15,24,924,21,40,1300,376,1
4363,2,805,1899-12-31T15:48:00Z,1,1899-12-31T18:53:00Z,1900-01-01T03:05:00Z,0,805,115,12,2,0.16666666666666666,15,48,948,18,53,1133,185,1
4518,2,826,1899-12-31T22:04:00Z,1,1899-12-31T03:00:00Z,1899-12-31T04:56:00Z,0,826,115,13,1,0.07692307692307693,22,04,1324,03,00,180,296,1
4662,2,805,1899-12-31T07:22:00Z,1,1899-12-31T18:43:00Z,1900-01-01T11:21:00Z,0,805,115,19,4,0.21052631578947367,07,22,442,18,43,1123,681,1
4888,2,798,1899-12-31T11:27:00Z,1,1899-12-31T16:09:00Z,1900-01-01T04:42:00Z,0,796,117,16,0,0,11,27,687,16,09,969,282,1
4894,2,799,1899-12-31T07:40:00Z,1,1899-12-31T23:55:00Z,1900-01-01T16:15:00Z,0,798,116,15,0,0,07,40,460,23,55,1435,975,1
5011,2,810,1899-12-31T08:38:00Z,1,1899-12-31T15:00:00Z,1900-01-01T06:22:00Z,0,808,117,17,0,0,08,38,518,15,00,900,382,1
5249,2,800,1899-12-31T18:07:00Z,1,1899-12-31T05:58:00Z,1899-12-31T11:51:00Z,0,797,118,17,0,0,18,07,1087,05,58,358,711,1
5252,2,827,1899-12-31T15:00:00Z,1,1899-12-31T17:38:00Z,1900-01-01T02:38:00Z,0,826,116,17,1,0.058823529411764705,15,00,900,17,38,1058,158,1
5423,2,823,1899-12-31T04:00:00Z,1,1899-12-31T10:21:00Z,1900-01-01T06:21:00Z,0,822,116,13,0,0,04,00,240,10,21,621,381,1
5428,2,795,1899-12-31T14:36:00Z,1,1899-12-31T00:12:00Z,1899-12-31T09:36:00Z,0,795,115,9,1,0.1111111111111111,14,36,876,00,12,12,576,1
5532,2,799,1899-12-31T02:15:00Z,1,1899-12-31T08:10:00Z,1900-01-01T05:55:00Z,0,797,117,18,4,0.2222222222222222,02,15,135,08,10,490,355,1
5558,2,800,1899-12-31T15:09:00Z,1,1899-12-31T19:00:00Z,1900-01-01T03:51:00Z,0,798,117,3,0,0,15,09,909,19,00,1140,231,1
5652,2,799,1899-12-31T13:05:00Z,1,1899-12-31T16:41:00Z,1900-01-01T03:36:00Z,0,798,116,11,1,0.09090909090909091,13,05,785,16,41,1001,216,1
5709,2,820,1899-12-31T18:59:00Z,1,1899-12-31T00:41:00Z,1899-12-31T05:42:00Z,0,819,116,11,1,0.09090909090909091,18,59,1139,00,41,41,342,1
5716,2,807,1899-12-31T14:16:00Z,1,1899-12-31T20:24:00Z,1900-01-01T06:08:00Z,0,805,117,12,1,0.08333333333333333,14,16,856,20,24,1224,368,1
5854,2,827,1899-12-31T14:21:00Z,1,1899-12-31T16:30:00Z,1900-01-01T02:09:00Z,0,826,116,16,0,0,14,21,861,16,30,990,129,1
5867,2,828,1899-12-31T02:01:00Z,1,1899-12-31T05:42:00Z,1900-01-01T03:41:00Z,0,826,117,14,0,0,02,01,121,05,42,342,221,1
5876,2,810,1899-12-31T18:24:00Z,1,1899-12-31T01:15:00Z,1899-12-31T06:51:00Z,0,809,116,20,2,0.1,18,24,1104,01,15,75,411,1
5876,2,810,1899-12-31T18:24:00Z,1,1899-12-31T02:58:00Z,1899-12-31T08:34:00Z,0,809,116,20,2,0.1,18,24,1104,02,58,178,514,1
5909,2,820,1899-12-31T07:40:00Z,1,1899-12-31T23:08:00Z,1900-01-01T15:28:00Z,0,819,116,17,4,0.23529411764705882,07,40,460,23,08,1388,928,1
5933,2,796,1899-12-31T11:05:00Z,1,1899-12-31T16:48:00Z,1900-01-01T05:43:00Z,0,794,117,13,0,0,11,05,665,16,48,1008,343,1
5954,2,805,1899-12-31T11:16:00Z,1,1899-12-31T14:55:00Z,1900-01-01T03:39:00Z,0,805,115,20,4,0.2,11,16,676,14,55,895,219,1
5966,2,807,1899-12-31T08:40:00Z,1,1899-12-31T13:00:00Z,1900-01-01T04:20:00Z,0,806,116,20,2,0.1,08,40,520,13,00,780,260,1
5975,2,819,1899-12-31T21:59:00Z,1,1899-12-31T03:11:00Z,1899-12-31T05:12:00Z,0,819,115,18,2,0.1111111111111111,21,59,1319,03,11,191,312,1
5994,2,801,1899-12-31T04:25:00Z,1,1899-12-31T06:40:00Z,1900-01-01T02:15:00Z,0,798,118,8,0,0,04,25,265,06,40,400,135,1
6064,2,807,1899-12-31T08:43:00Z,1,1899-12-31T13:11:00Z,1900-01-01T04:28:00Z,0,805,117,20,3,0.15,08,43,523,13,11,791,268,1
6169,2,816,1899-12-31T05:46:00Z,1,1899-12-31T07:53:00Z,1900-01-01T02:07:00Z,0,815,116,9,0,0,05,46,346,07,53,473,127,1
6178,2,823,1899-12-31T23:49:00Z,1,1899-12-31T03:00:00Z,1899-12-31T03:11:00Z,0,822,116,11,0,0,23,49,1429,03,00,180,191,1
6236,2,828,1899-12-31T02:29:00Z,1,1899-12-31T06:36:00Z,1900-01-01T04:07:00Z,0,826,117,14,2,0.14285714285714285,02,29,149,06,36,396,247,1
6277,2,826,1899-12-31T00:51:00Z,1,1899-12-31T05:39:00Z,1900-01-01T04:48:00Z,0,825,116,18,2,0.1111111111111111,00,51,51,05,39,339,288,1
6716,2,796,1899-12-31T13:33:00Z,1,1899-12-31T00:10:00Z,1899-12-31T10:37:00Z,0,796,115,7,0,0,13,33,813,00,10,10,637,1
6758,2,805,1899-12-31T14:08:00Z,1,1899-12-31T15:47:00Z,1900-01-01T01:39:00Z,0,804,116,5,3,0.6,14,08,848,15,47,947,99,1
6958,2,799,1899-12-31T09:14:00Z,1,1899-12-31T12:34:00Z,1900-01-01T03:20:00Z,0,798,116,15,0,0,09,14,554,12,34,754,200,1
6998,2,823,1899-12-31T15:32:00Z,1,1899-12-31T00:55:00Z,1899-12-31T09:23:00Z,0,822,116,18,0,0,15,32,932,00,55,55,563,1
7052,2,806,1899-12-31T07:06:00Z,1,1899-12-31T13:24:00Z,1900-01-01T06:18:00Z,0,806,115,17,1,0.058823529411764705,07,06,426,13,24,804,378,1
7076,2,826,1899-12-31T15:42:00Z,1,1899-12-31T22:05:00Z,1900-01-01T06:23:00Z,0,826,115,15,0,0,15,42,942,22,05,1325,383,1
7102,2,806,1899-12-31T20:28:00Z,1,1899-12-31T00:49:00Z,1899-12-31T04:21:00Z,0,805,116,19,2,0.10526315789473684,20,28,1228,00,49,49,261,1
7102,2,806,1899-12-31T20:28:00Z,1,1899-12-31T00:49:00Z,1899-12-31T04:21:00Z,0,805,116,19,2,0.10526315789473684,20,28,1228,00,49,49,261,1
7150,2,824,1899-12-31T15:57:00Z,1,1899-12-31T20:35:00Z,1900-01-01T04:38:00Z,0,823,116,15,0,0,15,57,957,20,35,1235,278,1
7162,2,822,1899-12-31T18:30:00Z,1,1899-12-31T03:57:00Z,1899-12-31T09:27:00Z,0,818,119,15,0,0,18,30,1110,03,57,237,567,1
7186,2,826,1899-12-31T10:48:00Z,1,1899-12-31T16:40:00Z,1900-01-01T05:52:00Z,0,826,115,16,2,0.125,10,48,648,16,40,1000,352,1
7237,2,823,1899-12-31T06:36:00Z,1,1899-12-31T10:20:00Z,1900-01-01T03:44:00Z,0,822,116,17,2,0.11764705882352941,06,36,396,10,20,620,224,1
7251,2,818,1899-12-31T12:39:00Z,1,1899-12-31T14:05:00Z,1900-01-01T01:26:00Z,0,815,118,8,0,0,12,39,759,14,05,845,86,1
7355,2,798,1899-12-31T19:30:00Z,1,1899-12-31T02:21:00Z,1899-12-31T06:51:00Z,0,798,115,13,3,0.23076923076923078,19,30,1170,02,21,141,411,1
7389,2,809,1899-12-31T15:23:00Z,1,1899-12-31T18:49:00Z,1900-01-01T03:26:00Z,0,808,116,9,0,0,15,23,923,18,49,1129,206,1
7737,2,799,1899-12-31T04:18:00Z,1,1899-12-31T16:07:00Z,1900-01-01T11:49:00Z,0,796,118,16,2,0.125,04,18,258,16,07,967,709,1
7785,2,828,1899-12-31T07:37:00Z,1,1899-12-31T14:20:00Z,1900-01-01T06:43:00Z,0,826,117,15,2,0.13333333333333333,07,37,457,14,20,860,403,1
7816,2,823,1899-12-31T14:34:00Z,1,1899-12-31T22:08:00Z,1900-01-01T07:34:00Z,0,820,118,13,1,0.07692307692307693,14,34,874,22,08,1328,454,1
7892,2,800,1899-12-31T23:03:00Z,1,1899-12-31T06:40:00Z,1899-12-31T07:37:00Z,0,798,117,17,3,0.17647058823529413,23,03,1383,06,40,400,457,1
7969,2,818,1899-12-31T08:30:00Z,1,1899-12-31T15:50:00Z,1900-01-01T07:20:00Z,0,818,115,16,1,0.0625,08,30,510,15,50,950,440,1
7999,2,799,1899-12-31T01:32:00Z,1,1899-12-31T09:45:00Z,1900-01-01T08:13:00Z,0,796,118,16,0,0,01,32,92,09,45,585,493,1
8059,2,825,1899-12-31T05:52:00Z,1,1899-12-31T13:01:00Z,1900-01-01T07:09:00Z,0,824,116,23,6,0.2608695652173913,05,52,352,13,01,781,429,1
8087,2,821,1899-12-31T12:12:00Z,1,1899-12-31T16:42:00Z,1900-01-01T04:30:00Z,0,820,116,16,3,0.1875,12,12,732,16,42,1002,270,1
8384,2,801,1899-12-31T12:46:00Z,1,1899-12-31T19:20:00Z,1900-01-01T06:34:00Z,0,798,118,16,2,0.125,12,46,766,19,20,1160,394,1
8463,2,824,1899-12-31T15:56:00Z,1,1899-12-31T21:40:00Z,1900-01-01T05:44:00Z,0,822,117,16,1,0.0625,15,56,956,21,40,1300,344,1
8597,2,824,1899-12-31T00:43:00Z,1,1899-12-31T05:45:00Z,1900-01-01T05:02:00Z,0,822,117,14,2,0.14285714285714285,00,43,43,05,45,345,302,1
8602,2,797,1899-12-31T11:18:00Z,1,1899-12-31T19:01:00Z,1900-01-01T07:43:00Z,0,795,117,19,1,0.05263157894736842,11,18,678,19,01,1141,463,1
8616,2,797,1899-12-31T03:13:00Z,1,1899-12-31T08:47:00Z,1900-01-01T05:34:00Z,0,797,115,12,1,0.08333333333333333,03,13,193,08,47,527,334,1
8836,2,811,1899-12-31T14:13:00Z,1,1899-12-31T17:15:00Z,1900-01-01T03:02:00Z,0,808,118,17,3,0.17647058823529413,14,13,853,17,15,1035,182,1
8868,2,806,1899-12-31T09:50:00Z,1,1899-12-31T15:07:00Z,1900-01-01T05:17:00Z,0,805,116,14,1,0.07142857142857142,09,50,590,15,07,907,317,1
8888,2,798,1899-12-31T12:48:00Z,1,1899-12-31T20:03:00Z,1900-01-01T07:15:00Z,0,798,115,17,3,0.17647058823529413,12,48,768,20,03,1203,435,1
9151,2,799,1899-12-31T17:33:00Z,1,1899-12-31T20:17:00Z,1900-01-01T02:44:00Z,0,797,117,13,1,0.07692307692307693,17,33,1053,20,17,1217,164,1
9357,2,826,1899-12-31T22:06:00Z,1,1899-12-31T03:05:00Z,1899-12-31T04:59:00Z,0,826,115,21,2,0.09523809523809523,22,06,1326,03,05,185,299,1
9419,2,814,1899-12-31T11:03:00Z,1,1899-12-31T14:52:00Z,1900-01-01T03:49:00Z,0,813,116,11,0,0,11,03,663,14,52,892,229,1
9425,2,818,1899-12-31T09:32:00Z,1,1899-12-31T15:11:00Z,1900-01-01T05:39:00Z,0,818,115,22,2,0.09090909090909091,09,32,572,15,11,911,339,1
9535,2,825,1899-12-31T21:35:00Z,1,1899-12-31T06:42:00Z,1899-12-31T09:07:00Z,0,822,118,24,4,0.16666666666666666,21,35,1295,06,42,402,547,1
9546,2,820,1899-12-31T16:07:00Z,1,1899-12-31T03:14:00Z,1899-12-31T11:07:00Z,0,819,116,19,1,0.05263157894736842,16,07,967,03,14,194,667,1
9553,2,820,1899-12-31T03:11:00Z,1,1899-12-31T10:11:00Z,1900-01-01T07:00:00Z,0,819,116,16,0,0,03,11,191,10,11,611,420,1
9573,2,820,1899-12-31T11:08:00Z,1,1899-12-31T20:36:00Z,1900-01-01T09:28:00Z,0,819,116,20,1,0.05,11,08,668,20,36,1236,568,1
9938,2,796,1899-12-31T13:51:00Z,1,1899-12-31T20:41:00Z,1900-01-01T06:50:00Z,0,794,117,17,2,0.11764705882352941,13,51,831,20,41,1241,410,1
9951,2,796,1899-12-31T20:11:00Z,1,1899-12-31T00:12:00Z,1899-12-31T04:01:00Z,0,795,116,13,0,0,20,11,1211,00,12,12,241,1
10006,2,824,1899-12-31T09:00:00Z,1,1899-12-31T18:05:00Z,1900-01-01T09:05:00Z,0,822,117,19,2,0.10526315789473684,09,00,540,18,05,1085,545,1
10022,2,796,1899-12-31T12:48:00Z,1,1899-12-31T15:26:00Z,1900-01-01T02:38:00Z,0,796,115,15,3,0.2,12,48,768,15,26,926,158,1
10123,2,801,1899-12-31T03:12:00Z,1,1899-12-31T20:31:00Z,1900-01-01T17:19:00Z,0,798,118,21,2,0.09523809523809523,03,12,192,20,31,1231,1039,1
10135,2,819,1899-12-31T20:56:00Z,1,1899-12-31T07:01:00Z,1899-12-31T10:05:00Z,0,819,115,20,1,0.05,20,56,1256,07,01,421,605,1
10186,2,798,1899-12-31T06:40:00Z,1,1899-12-31T12:23:00Z,1900-01-01T05:43:00Z,0,795,118,20,0,0,06,40,400,12,23,743,343,1
10269,2,811,1899-12-31T06:50:00Z,1,1899-12-31T02:42:00Z,1899-12-31T19:52:00Z,0,809,117,17,5,0.29411764705882354,06,50,410,02,42,162,1192,1
10299,2,807,1899-12-31T04:30:00Z,1,1899-12-31T15:01:00Z,1900-01-01T10:31:00Z,0,805,117,22,1,0.045454545454545456,04,30,270,15,01,901,631,1
10306,2,821,1899-12-31T04:06:00Z,1,1899-12-31T06:55:00Z,1900-01-01T02:49:00Z,0,819,117,18,0,0,04,06,246,06,55,415,169,1
10338,2,819,1899-12-31T05:19:00Z,1,1899-12-31T11:16:00Z,1900-01-01T05:57:00Z,0,819,115,20,4,0.2,05,19,319,11,16,676,357,1
10351,2,809,1899-12-31T11:37:00Z,1,1899-12-31T22:40:00Z,1900-01-01T11:03:00Z,0,808,116,18,5,0.2777777777777778,11,37,697,22,40,1360,663,1
10417,2,823,1899-12-31T12:32:00Z,1,1899-12-31T19:06:00Z,1900-01-01T06:34:00Z,0,822,116,18,1,0.05555555555555555,12,32,752,19,06,1146,394,1
10423,2,823,1899-12-31T06:39:00Z,1,1899-12-31T12:59:00Z,1900-01-01T06:20:00Z,0,822,116,22,6,0.2727272727272727,06,39,399,12,59,779,380,1
10435,2,823,1899-12-31T23:49:00Z,1,1899-12-31T05:05:00Z,1899-12-31T05:16:00Z,0,822,116,17,1,0.058823529411764705,23,49,1429,05,05,305,316,1
10439,2,820,1899-12-31T10:10:00Z,1,1899-12-31T16:02:00Z,1900-01-01T05:52:00Z,0,819,116,17,0,0,10,10,610,16,02,962,352,1
11344,2,821,1899-12-31T10:30:00Z,1,1899-12-31T13:58:00Z,1900-01-01T03:28:00Z,0,822,114,14,1,0.07142857142857142,10,30,630,13,58,838,208,1
11949,2,811,1899-12-31T10:02:00Z,1,1899-12-31T14:03:00Z,1900-01-01T04:01:00Z,0,809,117,17,1,0.058823529411764705,10,02,602,14,03,843,241,1
12108,2,803,1899-12-31T15:04:00Z,1,1899-12-31T21:50:00Z,1900-01-01T06:46:00Z,0,804,114,13,1,0.07692307692307693,15,04,904,21,50,1310,406,1
12109,2,802,1899-12-31T11:27:00Z,1,1899-12-31T17:17:00Z,1900-01-01T05:50:00Z,0,801,116,19,0,0,11,27,687,17,17,1037,350,1
12189,2,804,1899-12-31T15:07:00Z,1,1899-12-31T20:41:00Z,1900-01-01T05:34:00Z,0,801,118,15,0,0,15,07,907,20,41,1241,334,1
12197,2,813,1899-12-31T05:03:00Z,1,1899-12-31T12:06:00Z,1900-01-01T07:03:00Z,0,813,115,17,1,0.058823529411764705,05,03,303,12,06,726,423,1
12596,2,803,1899-12-31T11:32:00Z,1,1899-12-31T21:44:00Z,1900-01-01T10:12:00Z,0,801,117,17,0,0,11,32,692,21,44,1304,612,1
12641,2,810,1899-12-31T10:03:00Z,1,1899-12-31T21:31:00Z,1900-01-01T11:28:00Z,0,809,116,17,0,0,10,03,603,21,31,1291,688,1
12652,2,809,1899-12-31T23:47:00Z,1,1899-12-31T02:27:00Z,1899-12-31T02:40:00Z,0,809,115,18,1,0.05555555555555555,23,47,1427,02,27,147,160,1
12663,2,823,1899-12-31T09:25:00Z,1,1899-12-31T13:37:00Z,1900-01-01T04:12:00Z,0,823,115,18,0,0,09,25,565,13,37,817,252,1
12692,2,815,1899-12-31T08:25:00Z,1,1899-12-31T00:10:00Z,1899-12-31T15:45:00Z,0,812,118,16,1,0.0625,08,25,505,00,10,10,945,1
12705,2,805,1899-12-31T20:56:00Z,1,1899-12-31T01:28:00Z,1899-12-31T04:32:00Z,0,805,115,19,2,0.10526315789473684,20,56,1256,01,28,88,272,1
12709,2,802,1899-12-31T15:40:00Z,1,1899-12-31T22:37:00Z,1900-01-01T06:57:00Z,0,801,116,15,0,0,15,40,940,22,37,1357,417,1
12718,2,822,1899-12-31T13:39:00Z,1,1899-12-31T20:50:00Z,1900-01-01T07:11:00Z,0,822,115,22,1,0.045454545454545456,13,39,819,20,50,1250,431,1
12720,2,799,1899-12-31T16:44:00Z,1,1899-12-31T20:46:00Z,1900-01-01T04:02:00Z,0,798,116,16,1,0.0625,16,44,1004,20,46,1246,242,1
12745,2,802,1899-12-31T10:26:00Z,1,1899-12-31T14:11:00Z,1900-01-01T03:45:00Z,0,802,115,18,0,0,10,26,626,14,11,851,225,1
12748,2,797,1899-12-31T17:07:00Z,1,1899-12-31T23:22:00Z,1900-01-01T06:15:00Z,0,797,115,13,0,0,17,07,1027,23,22,1402,375,1
12781,2,817,1899-12-31T15:00:00Z,1,1899-12-31T03:54:00Z,1899-12-31T12:54:00Z,0,819,113,21,3,0.14285714285714285,15,00,900,03,54,234,774,1
12783,2,814,1899-12-31T04:45:00Z,1,1899-12-31T15:43:00Z,1900-01-01T10:58:00Z,0,812,117,23,4,0.17391304347826086,04,45,285,15,43,943,658,1
12800,2,809,1899-12-31T10:19:00Z,1,1899-12-31T13:49:00Z,1900-01-01T03:30:00Z,0,808,116,8,0,0,10,19,619,13,49,829,210,1
12815,2,820,1899-12-31T17:30:00Z,1,1899-12-31T00:45:00Z,1899-12-31T07:15:00Z,0,819,116,18,0,0,17,30,1050,00,45,45,435,1
12836,2,814,1899-12-31T21:41:00Z,1,1899-12-31T03:28:00Z,1899-12-31T05:47:00Z,0,813,116,16,1,0.0625,21,41,1301,03,28,208,347,1
12874,2,826,1899-12-31T05:37:00Z,1,1899-12-31T16:30:00Z,1900-01-01T10:53:00Z,0,824,117,13,1,0.07692307692307693,05,37,337,16,30,990,653,1
12891,2,819,1899-12-31T15:49:00Z,1,1899-12-31T22:25:00Z,1900-01-01T06:36:00Z,0,818,116,14,0,0,15,49,949,22,25,1345,396,1
12912,2,827,1899-12-31T18:30:00Z,1,1899-12-31T01:00:00Z,1899-12-31T06:30:00Z,0,827,115,17,0,0,18,30,1110,01,00,60,390,1
13020,2,830,1899-12-31T06:09:00Z,1,NA,1899-12-31T17:51:00Z,0,827,118,7,0,0,06,09,369,NA,NA,NA,NA,1
13446,2,805,1899-12-31T00:47:00Z,1,1899-12-31T05:30:00Z,1900-01-01T04:43:00Z,0,801,119,13,0,0,00,47,47,05,30,330,283,1
13565,2,814,1899-12-31T15:42:00Z,1,1899-12-31T22:35:00Z,1900-01-01T06:53:00Z,0,812,117,18,1,0.05555555555555555,15,42,942,22,35,1355,413,1
13619,2,804,1899-12-31T07:06:00Z,1,1899-12-31T15:09:00Z,1900-01-01T08:03:00Z,0,801,118,19,2,0.10526315789473684,07,06,426,15,09,909,483,1
13667,2,811,1899-12-31T14:07:00Z,1,1899-12-31T19:00:00Z,1900-01-01T04:53:00Z,0,812,114,16,2,0.125,14,07,847,19,00,1140,293,1
13750,2,803,1899-12-31T09:14:00Z,1,1899-12-31T12:06:00Z,1900-01-01T02:52:00Z,0,801,117,19,3,0.15789473684210525,09,14,554,12,06,726,172,1
13851,2,817,1899-12-31T15:44:00Z,1,1899-12-31T22:33:00Z,1900-01-01T06:49:00Z,0,815,117,15,0,0,15,44,944,22,33,1353,409,1
13866,2,814,1899-12-31T12:46:00Z,1,1899-12-31T17:07:00Z,1900-01-01T04:21:00Z,0,812,117,18,0,0,12,46,766,17,07,1027,261,1
13983,2,813,1899-12-31T05:44:00Z,1,1899-12-31T12:15:00Z,1900-01-01T06:31:00Z,0,812,116,13,0,0,05,44,344,12,15,735,391,1
13988,2,799,1899-12-31T13:23:00Z,1,1899-12-31T18:17:00Z,1900-01-01T04:54:00Z,0,797,117,13,0,0,13,23,803,18,17,1097,294,1
13989,2,815,1899-12-31T15:20:00Z,1,1899-12-31T17:46:00Z,1900-01-01T02:26:00Z,0,813,117,19,5,0.2631578947368421,15,20,920,17,46,1066,146,1
14005,2,827,1899-12-31T14:20:00Z,1,1899-12-31T19:13:00Z,1900-01-01T04:53:00Z,0,826,116,14,0,0,14,20,860,19,13,1153,293,1
14032,2,818,1899-12-31T08:20:00Z,1,1899-12-31T12:31:00Z,1900-01-01T04:11:00Z,0,815,118,15,1,0.06666666666666667,08,20,500,12,31,751,251,1
14070,2,809,1899-12-31T17:16:00Z,1,1899-12-31T21:31:00Z,1900-01-01T04:15:00Z,0,808,116,17,0,0,17,16,1036,21,31,1291,255,1
14080,2,814,1899-12-31T06:04:00Z,1,1899-12-31T11:02:00Z,1900-01-01T04:58:00Z,0,813,116,14,0,0,06,04,364,11,02,662,298,1
14107,2,824,1899-12-31T12:08:00Z,1,1899-12-31T15:54:00Z,1900-01-01T03:46:00Z,0,824,115,16,2,0.125,12,08,728,15,54,954,226,1
14121,2,810,1899-12-31T02:54:00Z,1,1899-12-31T06:39:00Z,1900-01-01T03:45:00Z,0,808,117,12,0,0,02,54,174,06,39,399,225,1
14149,2,816,1899-12-31T07:53:00Z,1,1899-12-31T13:02:00Z,1900-01-01T05:09:00Z,0,815,116,20,3,0.15,07,53,473,13,02,782,309,1
14164,2,809,1899-12-31T05:52:00Z,1,1899-12-31T10:14:00Z,1900-01-01T04:22:00Z,0,809,115,19,0,0,05,52,352,10,14,614,262,1
14172,2,809,1899-12-31T23:15:00Z,1,1899-12-31T03:38:00Z,1899-12-31T04:23:00Z,0,809,115,15,3,0.2,23,15,1395,03,38,218,263,1
14197,2,818,1899-12-31T09:32:00Z,1,1899-12-31T13:13:00Z,1900-01-01T03:41:00Z,0,815,118,16,2,0.125,09,32,572,13,13,793,221,1
14218,2,810,1899-12-31T15:52:00Z,1,1899-12-31T04:33:00Z,1899-12-31T12:41:00Z,0,808,117,17,4,0.23529411764705882,15,52,952,04,33,273,761,1
14230,2,818,1899-12-31T09:45:00Z,1,1899-12-31T13:14:00Z,1900-01-01T03:29:00Z,0,815,118,12,0,0,09,45,585,13,14,794,209,1
14237,2,826,1899-12-31T08:01:00Z,1,1899-12-31T12:50:00Z,1900-01-01T04:49:00Z,0,826,115,18,3,0.16666666666666666,08,01,481,12,50,770,289,1
14716,2,797,1899-12-31T06:30:00Z,1,1899-12-31T15:41:00Z,1900-01-01T09:11:00Z,0,797,115,13,2,0.15384615384615385,06,30,390,15,41,941,551,1
14816,2,799,1899-12-31T18:15:00Z,1,1899-12-31T20:20:00Z,1900-01-01T02:05:00Z,0,797,117,5,0,0,18,15,1095,20,20,1220,125,1
15038,2,811,1899-12-31T23:18:00Z,1,1899-12-31T05:59:00Z,1899-12-31T06:41:00Z,0,810,116,11,0,0,23,18,1398,05,59,359,401,1
15040,2,809,1899-12-31T10:14:00Z,1,1899-12-31T15:46:00Z,1900-01-01T05:32:00Z,0,810,114,12,1,0.08333333333333333,10,14,614,15,46,946,332,1
15059,2,811,1899-12-31T13:51:00Z,1,1899-12-31T07:31:00Z,1899-12-31T17:40:00Z,0,810,116,15,6,0.4,13,51,831,07,31,451,1060,1
15063,2,829,1899-12-31T08:25:00Z,1,1899-12-31T13:10:00Z,1900-01-01T04:45:00Z,0,829,115,11,1,0.09090909090909091,08,25,505,13,10,790,285,1
15070,2,818,1899-12-31T10:49:00Z,1,1899-12-31T14:37:00Z,1900-01-01T03:48:00Z,0,817,116,17,2,0.11764705882352941,10,49,649,14,37,877,228,1
